# JMH 1.18 (released 15 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testMethod

# Run progress: 0.00% complete, ETA 03:00:00
# Fork: 1 of 20
# Warmup Iteration   1: ≈ 10⁻⁷ ms/op
# Warmup Iteration   2: ≈ 10⁻⁷ ms/op
# Warmup Iteration   3: ≈ 10⁻⁷ ms/op
# Warmup Iteration   4: ≈ 10⁻⁷ ms/op
# Warmup Iteration   5: ≈ 10⁻⁷ ms/op
# Warmup Iteration   6: ≈ 10⁻⁷ ms/op
# Warmup Iteration   7: ≈ 10⁻⁷ ms/op
# Warmup Iteration   8: ≈ 10⁻⁷ ms/op
# Warmup Iteration   9: ≈ 10⁻⁷ ms/op
# Warmup Iteration  10: ≈ 10⁻⁷ ms/op
# Warmup Iteration  11: ≈ 10⁻⁷ ms/op
# Warmup Iteration  12: ≈ 10⁻⁷ ms/op
# Warmup Iteration  13: ≈ 10⁻⁷ ms/op
# Warmup Iteration  14: ≈ 10⁻⁷ ms/op
# Warmup Iteration  15: ≈ 10⁻⁷ ms/op
# Warmup Iteration  16: ≈ 10⁻⁷ ms/op
# Warmup Iteration  17: ≈ 10⁻⁷ ms/op
# Warmup Iteration  18: ≈ 10⁻⁷ ms/op
# Warmup Iteration  19: ≈ 10⁻⁷ ms/op
# Warmup Iteration  20: ≈ 10⁻⁷ ms/op

# Run progress: 78.89% complete, ETA 00:38:50
# Fork: 3 of 20
# Warmup Iteration   1: 111.306 ms/op
# Warmup Iteration   2: 105.872 ms/op
# Warmup Iteration   3: 104.762 ms/op
# Warmup Iteration   4: 103.564 ms/op
# Warmup Iteration   5: 105.138 ms/op
# Warmup Iteration   6: 112.341 ms/op
# Warmup Iteration   7: 102.772 ms/op
# Warmup Iteration   8: 102.536 ms/op
# Warmup Iteration   9: 105.032 ms/op
# Warmup Iteration  10: 102.575 ms/op
# Warmup Iteration  11: 103.002 ms/op
# Warmup Iteration  12: 102.421 ms/op
# Warmup Iteration  13: 102.574 ms/op
# Warmup Iteration  14: 102.966 ms/op
# Warmup Iteration  15: 107.375 ms/op
# Warmup Iteration  16: 102.689 ms/op
# Warmup Iteration  17: 102.946 ms/op
# Warmup Iteration  18: 108.891 ms/op
# Warmup Iteration  19: 102.744 ms/op
# Warmup Iteration  20: 102.659 ms/op
Iteration   1: 104.253 ms/op
Iteration   2: 102.830 ms/op
Iteration   3: 102.745 ms/op
Iteration   4: 102.505 ms/op
Iteration   5: 105.361 ms/op
Iteration   6: 103.431 ms/op
Iteration   7: 104.217 ms/op
Iteration   8: 102.497 ms/op
Iteration   9: 106.440 ms/op
Iteration  10: 104.296 ms/op
Iteration  11: 102.350 ms/op
Iteration  12: 102.622 ms/op
Iteration  13: 102.726 ms/op
Iteration  14: 102.560 ms/op
Iteration  15: 102.429 ms/op
Iteration  16: 102.642 ms/op
Iteration  17: 102.575 ms/op
Iteration  18: 102.573 ms/op
Iteration  19: 102.799 ms/op
Iteration  20: 104.121 ms/op
Iteration  21: 102.292 ms/op
Iteration  22: 102.585 ms/op
Iteration  23: 103.534 ms/op
Iteration  24: 102.770 ms/op
Iteration  25: 102.635 ms/op
Iteration  26: 103.292 ms/op
Iteration  27: 102.645 ms/op
Iteration  28: 103.188 ms/op
Iteration  29: 105.028 ms/op
Iteration  30: 103.641 ms/op
Iteration  31: 102.515 ms/op
Iteration  32: 102.837 ms/op
Iteration  33: 102.704 ms/op
Iteration  34: 102.672 ms/op
Iteration  35: 102.595 ms/op
Iteration  36: 102.722 ms/op
Iteration  37: 102.693 ms/op
Iteration  38: 102.837 ms/op
Iteration  39: 102.859 ms/op
Iteration  40: 102.853 ms/op

# Run progress: 79.44% complete, ETA 00:37:48
# Fork: 4 of 20
# Warmup Iteration   1: 115.009 ms/op
# Warmup Iteration   2: 104.544 ms/op
# Warmup Iteration   3: 104.630 ms/op
# Warmup Iteration   4: 103.182 ms/op
# Warmup Iteration   5: 103.495 ms/op
# Warmup Iteration   6: 107.956 ms/op
# Warmup Iteration   7: 102.733 ms/op
# Warmup Iteration   8: 102.286 ms/op
# Warmup Iteration   9: 102.784 ms/op
# Warmup Iteration  10: 102.478 ms/op
# Warmup Iteration  11: 102.614 ms/op
# Warmup Iteration  12: 102.174 ms/op
# Warmup Iteration  13: 102.549 ms/op
# Warmup Iteration  14: 104.002 ms/op
# Warmup Iteration  15: 103.043 ms/op
# Warmup Iteration  16: 102.311 ms/op
# Warmup Iteration  17: 102.440 ms/op
# Warmup Iteration  18: 102.418 ms/op
# Warmup Iteration  19: 102.545 ms/op
# Warmup Iteration  20: 104.728 ms/op
Iteration   1: 102.619 ms/op
Iteration   2: 102.917 ms/op
Iteration   3: 102.219 ms/op
Iteration   4: 102.299 ms/op
Iteration   5: 103.464 ms/op
Iteration   6: 103.347 ms/op
Iteration   7: 104.835 ms/op
Iteration   8: 103.784 ms/op
Iteration   9: 103.442 ms/op
Iteration  10: 103.519 ms/op
Iteration  11: 102.902 ms/op
Iteration  12: 107.503 ms/op
Iteration  13: 102.741 ms/op
Iteration  14: 104.010 ms/op
Iteration  15: 110.642 ms/op
Iteration  16: 102.229 ms/op
Iteration  17: 102.337 ms/op
Iteration  18: 102.341 ms/op
Iteration  19: 102.009 ms/op
Iteration  20: 102.421 ms/op
Iteration  21: 102.439 ms/op
Iteration  22: 105.191 ms/op
Iteration  23: 102.995 ms/op
Iteration  24: 103.135 ms/op
Iteration  25: 102.551 ms/op
Iteration  26: 103.878 ms/op
Iteration  27: 102.253 ms/op
Iteration  28: 102.366 ms/op
Iteration  29: 102.336 ms/op
Iteration  30: 102.378 ms/op
Iteration  31: 102.219 ms/op
Iteration  32: 106.409 ms/op
Iteration  33: 102.566 ms/op
Iteration  34: 104.844 ms/op
Iteration  35: 104.074 ms/op
Iteration  36: 102.418 ms/op
Iteration  37: 102.393 ms/op
Iteration  38: 103.425 ms/op
Iteration  39: 102.793 ms/op
Iteration  40: 104.976 ms/op

# Run progress: 80.00% complete, ETA 00:36:47
# Fork: 5 of 20
# Warmup Iteration   1: 116.482 ms/op
# Warmup Iteration   2: 104.332 ms/op
# Warmup Iteration   3: 104.959 ms/op
# Warmup Iteration   4: 108.080 ms/op
# Warmup Iteration   5: 104.030 ms/op
# Warmup Iteration   6: 111.351 ms/op
# Warmup Iteration   7: 102.219 ms/op
# Warmup Iteration   8: 102.268 ms/op
# Warmup Iteration   9: 102.682 ms/op
# Warmup Iteration  10: 102.442 ms/op
# Warmup Iteration  11: 102.467 ms/op
# Warmup Iteration  12: 102.209 ms/op
# Warmup Iteration  13: 102.372 ms/op
# Warmup Iteration  14: 112.910 ms/op
# Warmup Iteration  15: 102.261 ms/op
# Warmup Iteration  16: 102.252 ms/op
# Warmup Iteration  17: 103.955 ms/op
# Warmup Iteration  18: 102.574 ms/op
# Warmup Iteration  19: 101.951 ms/op
# Warmup Iteration  20: 102.354 ms/op
Iteration   1: 102.736 ms/op
Iteration   2: 102.509 ms/op
Iteration   3: 102.353 ms/op
Iteration   4: 102.488 ms/op
Iteration   5: 102.334 ms/op
Iteration   6: 103.957 ms/op
Iteration   7: 102.056 ms/op
Iteration   8: 102.315 ms/op
Iteration   9: 102.758 ms/op
Iteration  10: 102.088 ms/op
Iteration  11: 103.778 ms/op
Iteration  12: 101.844 ms/op
Iteration  13: 102.046 ms/op
Iteration  14: 104.771 ms/op
Iteration  15: 102.339 ms/op
Iteration  16: 101.911 ms/op
Iteration  17: 102.902 ms/op
Iteration  18: 103.384 ms/op
Iteration  19: 102.649 ms/op
Iteration  20: 101.901 ms/op
Iteration  21: 103.008 ms/op
Iteration  22: 111.465 ms/op
Iteration  23: 102.288 ms/op
Iteration  24: 102.151 ms/op
Iteration  25: 102.153 ms/op
Iteration  26: 105.808 ms/op
Iteration  27: 102.220 ms/op
Iteration  28: 104.867 ms/op
Iteration  29: 102.883 ms/op
Iteration  30: 102.510 ms/op
Iteration  31: 102.228 ms/op
Iteration  32: 103.256 ms/op
Iteration  33: 102.275 ms/op
Iteration  34: 102.214 ms/op
Iteration  35: 102.075 ms/op
Iteration  36: 102.399 ms/op
Iteration  37: 104.248 ms/op
Iteration  38: 102.271 ms/op
Iteration  39: 102.561 ms/op
Iteration  40: 104.162 ms/op

# Run progress: 80.56% complete, ETA 00:35:46
# Fork: 6 of 20
# Warmup Iteration   1: 113.283 ms/op
# Warmup Iteration   2: 106.998 ms/op
# Warmup Iteration   3: 104.413 ms/op
# Warmup Iteration   4: 102.758 ms/op
# Warmup Iteration   5: 105.905 ms/op
# Warmup Iteration   6: 106.369 ms/op
# Warmup Iteration   7: 102.446 ms/op
# Warmup Iteration   8: 102.275 ms/op
# Warmup Iteration   9: 102.885 ms/op
# Warmup Iteration  10: 105.200 ms/op
# Warmup Iteration  11: 102.659 ms/op
# Warmup Iteration  12: 102.768 ms/op
# Warmup Iteration  13: 102.915 ms/op
# Warmup Iteration  14: 103.408 ms/op
# Warmup Iteration  15: 102.690 ms/op
# Warmup Iteration  16: 102.494 ms/op
# Warmup Iteration  17: 102.557 ms/op
# Warmup Iteration  18: 102.972 ms/op
# Warmup Iteration  19: 102.547 ms/op
# Warmup Iteration  20: 103.175 ms/op
Iteration   1: 105.190 ms/op
Iteration   2: 104.095 ms/op
Iteration   3: 102.412 ms/op
Iteration   4: 102.543 ms/op
Iteration   5: 104.081 ms/op
Iteration   6: 105.444 ms/op
Iteration   7: 103.931 ms/op
Iteration   8: 102.626 ms/op
Iteration   9: 102.858 ms/op
Iteration  10: 102.271 ms/op
Iteration  11: 106.007 ms/op
Iteration  12: 105.293 ms/op
Iteration  13: 102.831 ms/op
Iteration  14: 102.289 ms/op
Iteration  15: 102.675 ms/op
Iteration  16: 104.947 ms/op
Iteration  17: 103.112 ms/op
Iteration  18: 102.363 ms/op
Iteration  19: 102.421 ms/op
Iteration  20: 105.428 ms/op
Iteration  21: 103.699 ms/op
Iteration  22: 102.334 ms/op
Iteration  23: 103.653 ms/op
Iteration  24: 105.062 ms/op
Iteration  25: 104.601 ms/op
Iteration  26: 102.130 ms/op
Iteration  27: 107.854 ms/op
Iteration  28: 103.091 ms/op
Iteration  29: 104.425 ms/op
Iteration  30: 102.321 ms/op
Iteration  31: 103.030 ms/op
Iteration  32: 106.112 ms/op
Iteration  33: 102.495 ms/op
Iteration  34: 102.722 ms/op
Iteration  35: 108.851 ms/op
Iteration  36: 102.703 ms/op
Iteration  37: 103.623 ms/op
Iteration  38: 102.551 ms/op
Iteration  39: 105.219 ms/op
Iteration  40: 103.159 ms/op

# Run progress: 81.11% complete, ETA 00:34:45
# Fork: 7 of 20
# Warmup Iteration   1: 111.461 ms/op
# Warmup Iteration   2: 109.212 ms/op
# Warmup Iteration   3: 104.476 ms/op
# Warmup Iteration   4: 102.609 ms/op
# Warmup Iteration   5: 105.038 ms/op
# Warmup Iteration   6: 108.530 ms/op
# Warmup Iteration   7: 103.972 ms/op
# Warmup Iteration   8: 102.428 ms/op
# Warmup Iteration   9: 102.611 ms/op
# Warmup Iteration  10: 102.975 ms/op
# Warmup Iteration  11: 102.790 ms/op
# Warmup Iteration  12: 102.582 ms/op
# Warmup Iteration  13: 105.374 ms/op
# Warmup Iteration  14: 107.094 ms/op
# Warmup Iteration  15: 102.576 ms/op
# Warmup Iteration  16: 102.413 ms/op
# Warmup Iteration  17: 102.557 ms/op
# Warmup Iteration  18: 102.526 ms/op
# Warmup Iteration  19: 102.483 ms/op
# Warmup Iteration  20: 102.464 ms/op
Iteration   1: 102.554 ms/op
Iteration   2: 102.491 ms/op
Iteration   3: 103.554 ms/op
Iteration   4: 102.432 ms/op
Iteration   5: 103.117 ms/op
Iteration   6: 102.759 ms/op
Iteration   7: 103.554 ms/op
Iteration   8: 102.426 ms/op
Iteration   9: 102.905 ms/op
Iteration  10: 111.411 ms/op
Iteration  11: 103.514 ms/op
Iteration  12: 102.527 ms/op
Iteration  13: 102.228 ms/op
Iteration  14: 102.666 ms/op
Iteration  15: 102.465 ms/op
Iteration  16: 103.310 ms/op
Iteration  17: 102.675 ms/op
Iteration  18: 109.180 ms/op
Iteration  19: 102.962 ms/op
Iteration  20: 102.484 ms/op
Iteration  21: 102.594 ms/op
Iteration  22: 102.548 ms/op
Iteration  23: 102.496 ms/op
Iteration  24: 102.513 ms/op
Iteration  25: 102.600 ms/op
Iteration  26: 102.564 ms/op
Iteration  27: 114.595 ms/op
Iteration  28: 103.725 ms/op
Iteration  29: 102.685 ms/op
Iteration  30: 103.334 ms/op
Iteration  31: 102.586 ms/op
Iteration  32: 109.001 ms/op
Iteration  33: 102.687 ms/op
Iteration  34: 102.331 ms/op
Iteration  35: 102.769 ms/op
Iteration  36: 102.321 ms/op
Iteration  37: 103.251 ms/op
Iteration  38: 103.850 ms/op
Iteration  39: 102.358 ms/op
Iteration  40: 102.359 ms/op

# Run progress: 81.67% complete, ETA 00:33:44
# Fork: 8 of 20
# Warmup Iteration   1: 112.576 ms/op
# Warmup Iteration   2: 105.674 ms/op
# Warmup Iteration   3: 105.409 ms/op
# Warmup Iteration   4: 103.574 ms/op
# Warmup Iteration   5: 103.681 ms/op
# Warmup Iteration   6: 111.878 ms/op
# Warmup Iteration   7: 103.660 ms/op
# Warmup Iteration   8: 103.173 ms/op
# Warmup Iteration   9: 106.837 ms/op
# Warmup Iteration  10: 103.377 ms/op
# Warmup Iteration  11: 103.831 ms/op
# Warmup Iteration  12: 103.555 ms/op
# Warmup Iteration  13: 106.505 ms/op
# Warmup Iteration  14: 103.854 ms/op
# Warmup Iteration  15: 103.761 ms/op
# Warmup Iteration  16: 103.556 ms/op
# Warmup Iteration  17: 105.998 ms/op
# Warmup Iteration  18: 104.577 ms/op
# Warmup Iteration  19: 106.882 ms/op
# Warmup Iteration  20: 103.401 ms/op
Iteration   1: 103.891 ms/op
Iteration   2: 107.635 ms/op
Iteration   3: 111.278 ms/op
Iteration   4: 103.216 ms/op
Iteration   5: 103.658 ms/op
Iteration   6: 103.733 ms/op
Iteration   7: 106.784 ms/op
Iteration   8: 103.250 ms/op
Iteration   9: 104.251 ms/op
Iteration  10: 103.654 ms/op
Iteration  11: 103.102 ms/op
Iteration  12: 103.424 ms/op
Iteration  13: 106.247 ms/op
Iteration  14: 103.656 ms/op
Iteration  15: 103.434 ms/op
Iteration  16: 106.585 ms/op
Iteration  17: 104.421 ms/op
Iteration  18: 104.832 ms/op
Iteration  19: 103.238 ms/op
Iteration  20: 103.525 ms/op
Iteration  21: 103.962 ms/op
Iteration  22: 103.761 ms/op
Iteration  23: 105.209 ms/op
Iteration  24: 103.212 ms/op
Iteration  25: 106.395 ms/op
Iteration  26: 108.398 ms/op
Iteration  27: 103.274 ms/op
Iteration  28: 103.241 ms/op
Iteration  29: 113.087 ms/op
Iteration  30: 103.873 ms/op
Iteration  31: 103.272 ms/op
Iteration  32: 103.603 ms/op
Iteration  33: 103.580 ms/op
Iteration  34: 105.842 ms/op
Iteration  35: 103.244 ms/op
Iteration  36: 104.909 ms/op
Iteration  37: 104.054 ms/op
Iteration  38: 103.689 ms/op
Iteration  39: 103.214 ms/op
Iteration  40: 103.574 ms/op

# Run progress: 82.22% complete, ETA 00:32:43
# Fork: 9 of 20
# Warmup Iteration   1: 113.806 ms/op
# Warmup Iteration   2: 105.724 ms/op
# Warmup Iteration   3: 105.435 ms/op
# Warmup Iteration   4: 106.298 ms/op
# Warmup Iteration   5: 103.924 ms/op
# Warmup Iteration   6: 106.762 ms/op
# Warmup Iteration   7: 103.672 ms/op
# Warmup Iteration   8: 103.106 ms/op
# Warmup Iteration   9: 104.920 ms/op
# Warmup Iteration  10: 103.488 ms/op
# Warmup Iteration  11: 105.346 ms/op
# Warmup Iteration  12: 103.536 ms/op
# Warmup Iteration  13: 103.541 ms/op
# Warmup Iteration  14: 104.262 ms/op
# Warmup Iteration  15: 107.940 ms/op
# Warmup Iteration  16: 103.344 ms/op
# Warmup Iteration  17: 103.422 ms/op
# Warmup Iteration  18: 104.004 ms/op
# Warmup Iteration  19: 103.460 ms/op
# Warmup Iteration  20: 109.249 ms/op
Iteration   1: 103.113 ms/op
Iteration   2: 103.733 ms/op
Iteration   3: 103.587 ms/op
Iteration   4: 103.297 ms/op
Iteration   5: 103.311 ms/op
Iteration   6: 103.628 ms/op
Iteration   7: 103.328 ms/op
Iteration   8: 108.217 ms/op
Iteration   9: 104.347 ms/op
Iteration  10: 105.197 ms/op
Iteration  11: 103.158 ms/op
Iteration  12: 103.265 ms/op
Iteration  13: 103.455 ms/op
Iteration  14: 103.836 ms/op
Iteration  15: 103.908 ms/op
Iteration  16: 103.676 ms/op
Iteration  17: 103.067 ms/op
Iteration  18: 103.520 ms/op
Iteration  19: 104.825 ms/op
Iteration  20: 105.704 ms/op
Iteration  21: 106.320 ms/op
Iteration  22: 106.125 ms/op
Iteration  23: 104.768 ms/op
Iteration  24: 103.254 ms/op
Iteration  25: 103.252 ms/op
Iteration  26: 103.691 ms/op
Iteration  27: 106.928 ms/op
Iteration  28: 105.131 ms/op
Iteration  29: 103.482 ms/op
Iteration  30: 105.573 ms/op
Iteration  31: 103.619 ms/op
Iteration  32: 103.331 ms/op
Iteration  33: 104.097 ms/op
Iteration  34: 103.466 ms/op
Iteration  35: 104.971 ms/op
Iteration  36: 103.862 ms/op
Iteration  37: 103.269 ms/op
Iteration  38: 108.812 ms/op
Iteration  39: 105.156 ms/op
Iteration  40: 104.157 ms/op

# Run progress: 82.78% complete, ETA 00:31:42
# Fork: 10 of 20
# Warmup Iteration   1: 117.893 ms/op
# Warmup Iteration   2: 108.416 ms/op
# Warmup Iteration   3: 105.244 ms/op
# Warmup Iteration   4: 104.662 ms/op
# Warmup Iteration   5: 102.696 ms/op
# Warmup Iteration   6: 107.313 ms/op
# Warmup Iteration   7: 102.810 ms/op
# Warmup Iteration   8: 102.727 ms/op
# Warmup Iteration   9: 104.157 ms/op
# Warmup Iteration  10: 103.443 ms/op
# Warmup Iteration  11: 103.434 ms/op
# Warmup Iteration  12: 102.735 ms/op
# Warmup Iteration  13: 102.616 ms/op
# Warmup Iteration  14: 103.478 ms/op
# Warmup Iteration  15: 102.743 ms/op
# Warmup Iteration  16: 102.332 ms/op
# Warmup Iteration  17: 103.032 ms/op
# Warmup Iteration  18: 102.552 ms/op
# Warmup Iteration  19: 102.479 ms/op
# Warmup Iteration  20: 102.743 ms/op
Iteration   1: 103.839 ms/op
Iteration   2: 106.459 ms/op
Iteration   3: 103.440 ms/op
Iteration   4: 102.681 ms/op
Iteration   5: 103.631 ms/op
Iteration   6: 102.762 ms/op
Iteration   7: 102.762 ms/op
Iteration   8: 102.539 ms/op
Iteration   9: 102.764 ms/op
Iteration  10: 102.345 ms/op
Iteration  11: 103.395 ms/op
Iteration  12: 105.176 ms/op
Iteration  13: 102.813 ms/op
Iteration  14: 103.312 ms/op
Iteration  15: 102.453 ms/op
Iteration  16: 102.200 ms/op
Iteration  17: 105.335 ms/op
Iteration  18: 102.982 ms/op
Iteration  19: 103.106 ms/op
Iteration  20: 102.133 ms/op
Iteration  21: 103.662 ms/op
Iteration  22: 102.781 ms/op
Iteration  23: 102.907 ms/op
Iteration  24: 102.524 ms/op
Iteration  25: 103.083 ms/op
Iteration  26: 112.129 ms/op
Iteration  27: 102.501 ms/op
Iteration  28: 102.510 ms/op
Iteration  29: 104.941 ms/op
Iteration  30: 104.905 ms/op
Iteration  31: 104.042 ms/op
Iteration  32: 102.379 ms/op
Iteration  33: 103.196 ms/op
Iteration  34: 106.769 ms/op
Iteration  35: 102.547 ms/op
Iteration  36: 102.421 ms/op
Iteration  37: 104.057 ms/op
Iteration  38: 102.558 ms/op
Iteration  39: 105.104 ms/op
Iteration  40: 102.849 ms/op

# Run progress: 83.33% complete, ETA 00:30:41
# Fork: 11 of 20
# Warmup Iteration   1: 118.507 ms/op
# Warmup Iteration   2: 108.774 ms/op
# Warmup Iteration   3: 105.387 ms/op
# Warmup Iteration   4: 105.478 ms/op
# Warmup Iteration   5: 103.809 ms/op
# Warmup Iteration   6: 108.276 ms/op
# Warmup Iteration   7: 105.106 ms/op
# Warmup Iteration   8: 103.302 ms/op
# Warmup Iteration   9: 103.614 ms/op
# Warmup Iteration  10: 103.624 ms/op
# Warmup Iteration  11: 103.933 ms/op
# Warmup Iteration  12: 103.796 ms/op
# Warmup Iteration  13: 103.910 ms/op
# Warmup Iteration  14: 104.292 ms/op
# Warmup Iteration  15: 103.433 ms/op
# Warmup Iteration  16: 103.264 ms/op
# Warmup Iteration  17: 103.725 ms/op
# Warmup Iteration  18: 104.061 ms/op
# Warmup Iteration  19: 103.613 ms/op
# Warmup Iteration  20: 103.741 ms/op
Iteration   1: 104.735 ms/op
Iteration   2: 103.830 ms/op
Iteration   3: 103.689 ms/op
Iteration   4: 103.710 ms/op
Iteration   5: 103.485 ms/op
Iteration   6: 103.725 ms/op
Iteration   7: 104.434 ms/op
Iteration   8: 103.759 ms/op
Iteration   9: 105.650 ms/op
Iteration  10: 103.362 ms/op
Iteration  11: 103.478 ms/op
Iteration  12: 113.027 ms/op
Iteration  13: 105.007 ms/op
Iteration  14: 103.372 ms/op
Iteration  15: 103.374 ms/op
Iteration  16: 104.702 ms/op
Iteration  17: 103.115 ms/op
Iteration  18: 103.647 ms/op
Iteration  19: 106.142 ms/op
Iteration  20: 102.983 ms/op
Iteration  21: 104.637 ms/op
Iteration  22: 105.704 ms/op
Iteration  23: 103.514 ms/op
Iteration  24: 103.185 ms/op
Iteration  25: 103.301 ms/op
Iteration  26: 103.404 ms/op
Iteration  27: 104.013 ms/op
Iteration  28: 103.664 ms/op
Iteration  29: 103.666 ms/op
Iteration  30: 106.066 ms/op
Iteration  31: 103.565 ms/op
Iteration  32: 103.520 ms/op
Iteration  33: 103.379 ms/op
Iteration  34: 103.369 ms/op
Iteration  35: 103.347 ms/op
Iteration  36: 103.572 ms/op
Iteration  37: 103.689 ms/op
Iteration  38: 103.953 ms/op
Iteration  39: 107.387 ms/op
Iteration  40: 103.477 ms/op

# Run progress: 83.89% complete, ETA 00:29:39
# Fork: 12 of 20
# Warmup Iteration   1: 115.316 ms/op
# Warmup Iteration   2: 105.629 ms/op
# Warmup Iteration   3: 105.718 ms/op
# Warmup Iteration   4: 103.929 ms/op
# Warmup Iteration   5: 103.961 ms/op
# Warmup Iteration   6: 106.897 ms/op
# Warmup Iteration   7: 103.495 ms/op
# Warmup Iteration   8: 103.662 ms/op
# Warmup Iteration   9: 103.733 ms/op
# Warmup Iteration  10: 103.712 ms/op
# Warmup Iteration  11: 103.889 ms/op
# Warmup Iteration  12: 103.582 ms/op
# Warmup Iteration  13: 104.163 ms/op
# Warmup Iteration  14: 104.388 ms/op
# Warmup Iteration  15: 103.542 ms/op
# Warmup Iteration  16: 103.939 ms/op
# Warmup Iteration  17: 103.566 ms/op
# Warmup Iteration  18: 103.957 ms/op
# Warmup Iteration  19: 103.877 ms/op
# Warmup Iteration  20: 104.454 ms/op
Iteration   1: 104.015 ms/op
Iteration   2: 104.460 ms/op
Iteration   3: 104.089 ms/op
Iteration   4: 103.372 ms/op
Iteration   5: 106.303 ms/op
Iteration   6: 104.156 ms/op
Iteration   7: 106.271 ms/op
Iteration   8: 103.501 ms/op
Iteration   9: 103.651 ms/op
Iteration  10: 109.646 ms/op
Iteration  11: 103.713 ms/op
Iteration  12: 103.549 ms/op
Iteration  13: 103.424 ms/op
Iteration  14: 104.597 ms/op
Iteration  15: 104.128 ms/op
Iteration  16: 105.955 ms/op
Iteration  17: 104.917 ms/op
Iteration  18: 104.129 ms/op
Iteration  19: 103.535 ms/op
Iteration  20: 104.324 ms/op
Iteration  21: 103.438 ms/op
Iteration  22: 106.451 ms/op
Iteration  23: 103.739 ms/op
Iteration  24: 103.583 ms/op
Iteration  25: 106.672 ms/op
Iteration  26: 103.659 ms/op
Iteration  27: 103.783 ms/op
Iteration  28: 103.370 ms/op
Iteration  29: 104.735 ms/op
Iteration  30: 107.993 ms/op
Iteration  31: 104.144 ms/op
Iteration  32: 105.593 ms/op
Iteration  33: 103.430 ms/op
Iteration  34: 103.492 ms/op
Iteration  35: 104.342 ms/op
Iteration  36: 103.739 ms/op
Iteration  37: 105.732 ms/op
Iteration  38: 106.675 ms/op
Iteration  39: 103.851 ms/op
Iteration  40: 103.320 ms/op

# Run progress: 84.44% complete, ETA 00:28:38
# Fork: 13 of 20
# Warmup Iteration   1: 113.159 ms/op
# Warmup Iteration   2: 107.276 ms/op
# Warmup Iteration   3: 104.695 ms/op
# Warmup Iteration   4: 103.198 ms/op
# Warmup Iteration   5: 108.164 ms/op
# Warmup Iteration   6: 105.472 ms/op
# Warmup Iteration   7: 105.555 ms/op
# Warmup Iteration   8: 102.771 ms/op
# Warmup Iteration   9: 104.107 ms/op
# Warmup Iteration  10: 102.988 ms/op
# Warmup Iteration  11: 102.900 ms/op
# Warmup Iteration  12: 102.724 ms/op
# Warmup Iteration  13: 103.978 ms/op
# Warmup Iteration  14: 102.978 ms/op
# Warmup Iteration  15: 103.233 ms/op
# Warmup Iteration  16: 102.599 ms/op
# Warmup Iteration  17: 102.764 ms/op
# Warmup Iteration  18: 102.746 ms/op
# Warmup Iteration  19: 103.901 ms/op
# Warmup Iteration  20: 102.844 ms/op
Iteration   1: 102.639 ms/op
Iteration   2: 102.762 ms/op
Iteration   3: 102.856 ms/op
Iteration   4: 102.751 ms/op
Iteration   5: 103.426 ms/op
Iteration   6: 103.074 ms/op
Iteration   7: 103.116 ms/op
Iteration   8: 105.635 ms/op
Iteration   9: 103.384 ms/op
Iteration  10: 106.098 ms/op
Iteration  11: 102.880 ms/op
Iteration  12: 102.282 ms/op
Iteration  13: 105.406 ms/op
Iteration  14: 103.114 ms/op
Iteration  15: 102.649 ms/op
Iteration  16: 102.349 ms/op
Iteration  17: 104.156 ms/op
Iteration  18: 104.121 ms/op
Iteration  19: 103.181 ms/op
Iteration  20: 102.712 ms/op
Iteration  21: 103.543 ms/op
Iteration  22: 106.865 ms/op
Iteration  23: 103.103 ms/op
Iteration  24: 102.867 ms/op
Iteration  25: 102.978 ms/op
Iteration  26: 102.886 ms/op
Iteration  27: 105.956 ms/op
Iteration  28: 103.391 ms/op
Iteration  29: 105.537 ms/op
Iteration  30: 104.614 ms/op
Iteration  31: 106.005 ms/op
Iteration  32: 103.018 ms/op
Iteration  33: 103.145 ms/op
Iteration  34: 103.242 ms/op
Iteration  35: 102.834 ms/op
Iteration  36: 103.670 ms/op
Iteration  37: 104.389 ms/op
Iteration  38: 102.493 ms/op
Iteration  39: 103.603 ms/op
Iteration  40: 105.474 ms/op

# Run progress: 85.00% complete, ETA 00:27:37
# Fork: 14 of 20
# Warmup Iteration   1: 118.755 ms/op
# Warmup Iteration   2: 105.289 ms/op
# Warmup Iteration   3: 104.851 ms/op
# Warmup Iteration   4: 103.018 ms/op
# Warmup Iteration   5: 102.866 ms/op
# Warmup Iteration   6: 105.383 ms/op
# Warmup Iteration   7: 102.881 ms/op
# Warmup Iteration   8: 102.410 ms/op
# Warmup Iteration   9: 102.600 ms/op
# Warmup Iteration  10: 103.128 ms/op
# Warmup Iteration  11: 102.736 ms/op
# Warmup Iteration  12: 102.704 ms/op
# Warmup Iteration  13: 104.246 ms/op
# Warmup Iteration  14: 102.776 ms/op
# Warmup Iteration  15: 102.530 ms/op
# Warmup Iteration  16: 102.915 ms/op
# Warmup Iteration  17: 105.039 ms/op
